Fecha;Año;Mes;Residencia;Ambito;Promedio de Estancia Media;Total Pernoctaciones;Total Viajeros;Acumulado Año;Variación Año Anterior;Var. % Año Anterior;Variación Periodo Anterior;Var. % Periodo Anterior
17/12/2024 0:00;2024;diciembre;Fuera de España;Almería CAP;;;;98739;;;-5003;-100,00%
17/12/2024 0:00;2024;diciembre;Fuera de España;Jaén;;;;76439;;;-5513;-100,00%
17/12/2024 0:00;2024;diciembre;Fuera de España;Cádiz CAP;;;;123589;;;-8354;-100,00%
17/12/2024 0:00;2024;diciembre;Fuera de España;Almería REST;;;;241493;;;-9026;-100,00%
18/12/2024 0:00;2024;diciembre;Fuera de España;Córdoba REST;;;;33749;;;-2335;-100,00%
18/12/2024 0:00;2024;diciembre;Fuera de España;Almería CAP;;;;98739;;;-5003;-100,00%
18/12/2024 0:00;2024;diciembre;Fuera de España;Jaén;;;;76439;;;-5513;-100,00%
18/12/2024 0:00;2024;diciembre;Fuera de España;Cádiz CAP;;;;123589;;;-8354;-100,00%
18/12/2024 0:00;2024;diciembre;Fuera de España;Almería REST;;;;241493;;;-9026;-100,00%
19/12/2024 0:00;2024;diciembre;Fuera de España;Córdoba REST;;;;33749;;;-2335;-100,00%
19/12/2024 0:00;2024;diciembre;Fuera de España;Almería CAP;;;;98739;;;-5003;-100,00%
19/12/2024 0:00;2024;diciembre;Fuera de España;Jaén;;;;76439;;;-5513;-100,00%
19/12/2024 0:00;2024;diciembre;Fuera de España;Cádiz CAP;;;;123589;;;-8354;-100,00%
19/12/2024 0:00;2024;diciembre;Fuera de España;Almería REST;;;;241493;;;-9026;-100,00%
20/12/2024 0:00;2024;diciembre;Fuera de España;Córdoba REST;;;;33749;;;-2335;-100,00%
20/12/2024 0:00;2024;diciembre;Fuera de España;Almería CAP;;;;98739;;;-5003;-100,00%
20/12/2024 0:00;2024;diciembre;Fuera de España;Jaén;;;;76439;;;-5513;-100,00%
20/12/2024 0:00;2024;diciembre;Fuera de España;Cádiz CAP;;;;123589;;;-8354;-100,00%
20/12/2024 0:00;2024;diciembre;Fuera de España;Almería REST;;;;241493;;;-9026;-100,00%
21/12/2024 0:00;2024;diciembre;Fuera de España;Córdoba REST;;;;33749;;;-2335;-100,00%
21/12/2024 0:00;2024;diciembre;Fuera de España;Almería CAP;;;;98739;;;-5003;-100,00%
21/12/2024 0:00;2024;diciembre;Fuera de España;Jaén;;;;76439;;;-5513;-100,00%
21/12/2024 0:00;2024;diciembre;Fuera de España;Cádiz CAP;;;;123589;;;-8354;-100,00%
21/12/2024 0:00;2024;diciembre;Fuera de España;Almería REST;;;;241493;;;-9026;-100,00%
22/12/2024 0:00;2024;diciembre;Fuera de España;Córdoba REST;;;;33749;;;-2335;-100,00%
22/12/2024 0:00;2024;diciembre;Fuera de España;Almería CAP;;;;98739;;;-5003;-100,00%
22/12/2024 0:00;2024;diciembre;Fuera de España;Jaén;;;;76439;;;-5513;-100,00%
22/12/2024 0:00;2024;diciembre;Fuera de España;Cádiz CAP;;;;123589;;;-8354;-100,00%
22/12/2024 0:00;2024;diciembre;Fuera de España;Almería REST;;;;241493;;;-9026;-100,00%
23/12/2024 0:00;2024;diciembre;Fuera de España;Córdoba REST;;;;33749;;;-2335;-100,00%
23/12/2024 0:00;2024;diciembre;Fuera de España;Almería CAP;;;;98739;;;-5003;-100,00%
23/12/2024 0:00;2024;diciembre;Fuera de España;Jaén;;;;76439;;;-5513;-100,00%
23/12/2024 0:00;2024;diciembre;Fuera de España;Cádiz CAP;;;;123589;;;-8354;-100,00%
23/12/2024 0:00;2024;diciembre;Fuera de España;Almería REST;;;;241493;;;-9026;-100,00%
24/12/2024 0:00;2024;diciembre;Fuera de España;Córdoba REST;;;;33749;;;-2335;-100,00%
24/12/2024 0:00;2024;diciembre;Fuera de España;Almería CAP;;;;98739;;;-5003;-100,00%
24/12/2024 0:00;2024;diciembre;Fuera de España;Jaén;;;;76439;;;-5513;-100,00%
24/12/2024 0:00;2024;diciembre;Fuera de España;Cádiz CAP;;;;123589;;;-8354;-100,00%
24/12/2024 0:00;2024;diciembre;Fuera de España;Almería REST;;;;241493;;;-9026;-100,00%
25/12/2024 0:00;2024;diciembre;Fuera de España;Córdoba REST;;;;33749;;;-2335;-100,00%
25/12/2024 0:00;2024;diciembre;Fuera de España;Almería CAP;;;;98739;;;-5003;-100,00%
25/12/2024 0:00;2024;diciembre;Fuera de España;Jaén;;;;76439;;;-5513;-100,00%
25/12/2024 0:00;2024;diciembre;Fuera de España;Cádiz CAP;;;;123589;;;-8354;-100,00%
25/12/2024 0:00;2024;diciembre;Fuera de España;Almería REST;;;;241493;;;-9026;-100,00%
26/12/2024 0:00;2024;diciembre;Fuera de España;Córdoba REST;;;;33749;;;-2335;-100,00%
26/12/2024 0:00;2024;diciembre;Fuera de España;Almería CAP;;;;98739;;;-5003;-100,00%
26/12/2024 0:00;2024;diciembre;Fuera de España;Jaén;;;;76439;;;-5513;-100,00%
26/12/2024 0:00;2024;diciembre;Fuera de España;Cádiz CAP;;;;123589;;;-8354;-100,00%
26/12/2024 0:00;2024;diciembre;Fuera de España;Almería REST;;;;241493;;;-9026;-100,00%
27/12/2024 0:00;2024;diciembre;Fuera de España;Córdoba REST;;;;33749;;;-2335;-100,00%
27/12/2024 0:00;2024;diciembre;Fuera de España;Almería CAP;;;;98739;;;-5003;-100,00%
27/12/2024 0:00;2024;diciembre;Fuera de España;Jaén;;;;76439;;;-5513;-100,00%
27/12/2024 0:00;2024;diciembre;Fuera de España;Cádiz CAP;;;;123589;;;-8354;-100,00%
27/12/2024 0:00;2024;diciembre;Fuera de España;Almería REST;;;;241493;;;-9026;-100,00%
28/12/2024 0:00;2024;diciembre;Fuera de España;Córdoba REST;;;;33749;;;-2335;-100,00%
28/12/2024 0:00;2024;diciembre;Fuera de España;Almería CAP;;;;98739;;;-5003;-100,00%
28/12/2024 0:00;2024;diciembre;Fuera de España;Jaén;;;;76439;;;-5513;-100,00%
28/12/2024 0:00;2024;diciembre;Fuera de España;Cádiz CAP;;;;123589;;;-8354;-100,00%
28/12/2024 0:00;2024;diciembre;Fuera de España;Almería REST;;;;241493;;;-9026;-100,00%
29/12/2024 0:00;2024;diciembre;Fuera de España;Córdoba REST;;;;33749;;;-2335;-100,00%
29/12/2024 0:00;2024;diciembre;Fuera de España;Almería CAP;;;;98739;;;-5003;-100,00%
29/12/2024 0:00;2024;diciembre;Fuera de España;Jaén;;;;76439;;;-5513;-100,00%
29/12/2024 0:00;2024;diciembre;Fuera de España;Cádiz CAP;;;;123589;;;-8354;-100,00%
29/12/2024 0:00;2024;diciembre;Fuera de España;Almería REST;;;;241493;;;-9026;-100,00%
30/12/2024 0:00;2024;diciembre;Fuera de España;Córdoba REST;;;;33749;;;-2335;-100,00%
30/12/2024 0:00;2024;diciembre;Fuera de España;Almería CAP;;;;98739;;;-5003;-100,00%
30/12/2024 0:00;2024;diciembre;Fuera de España;Jaén;;;;76439;;;-5513;-100,00%
30/12/2024 0:00;2024;diciembre;Fuera de España;Cádiz CAP;;;;123589;;;-8354;-100,00%
30/12/2024 0:00;2024;diciembre;Fuera de España;Almería REST;;;;241493;;;-9026;-100,00%
31/12/2024 0:00;2024;diciembre;Fuera de España;Córdoba REST;;;;33749;;;-2335;-100,00%
31/12/2024 0:00;2024;diciembre;Fuera de España;Almería CAP;;;;98739;;;-5003;-100,00%
31/12/2024 0:00;2024;diciembre;Fuera de España;Jaén;;;;76439;;;-5513;-100,00%
31/12/2024 0:00;2024;diciembre;Fuera de España;Cádiz CAP;;;;123589;;;-8354;-100,00%
31/12/2024 0:00;2024;diciembre;Fuera de España;Almería REST;;;;241493;;;-9026;-100,00%
01/01/2025 0:00;2025;enero;Fuera de España;Málaga REST;4,62;512749;110868;110868;-2644;-2,33%;8508;8,31%
01/01/2025 0:00;2025;enero;Total;Cádiz CAP;2;51791;25837;25837;6550;33,96%;6304;32,27%
01/01/2025 0:00;2025;enero;Fuera de España;Sevilla CAP;2,22;278754;125318;125318;9252;7,97%;5974;5,01%
01/01/2025 0:00;2025;enero;Fuera de España;Granada CAP;1,75;106735;61013;61013;2978;5,13%;3935;6,89%
01/01/2025 0:00;2025;enero;España;Cádiz CAP;1,85;30511;16503;16503;3790;29,81%;3335;25,33%
01/01/2025 0:00;2025;enero;Fuera de España;Cádiz CAP;2,28;21280;9334;9334;2760;41,98%;2969;46,65%
01/01/2025 0:00;2025;enero;Fuera de España;Granada REST;3,44;57716;16758;16758;-4975;-22,89%;1932;13,03%
01/01/2025 0:00;2025;enero;Fuera de España;Almería CAP;2,24;13085;5852;5852;-466;-7,38%;751;14,72%
01/01/2025 0:00;2025;enero;España;Córdoba CAP;1,8;79252;43927;43927;3551;8,79%;640;1,48%
01/01/2025 0:00;2025;enero;Fuera de España;Córdoba REST;2,44;1490;611;611;-351;-36,49%;-12;-1,93%
01/01/2025 0:00;2025;enero;Total;Córdoba CAP;1,75;120343;68586;68586;3511;5,40%;-12;-0,02%
01/01/2025 0:00;2025;enero;España;Málaga CAP;1,59;81373;51305;51305;2082;4,23%;-25;-0,05%
01/01/2025 0:00;2025;enero;Fuera de España;Jaén;1,52;4117;2710;2710;-648;-19,30%;-469;-14,75%
01/01/2025 0:00;2025;enero;Fuera de España;Córdoba CAP;1,67;41091;24659;24659;-40;-0,16%;-652;-2,58%
01/01/2025 0:00;2025;enero;Fuera de España;Huelva;4,07;18372;4516;4516;-807;-15,16%;-922;-16,95%
01/01/2025 0:00;2025;enero;Total;Granada REST;2,44;142219;58201;58201;-14717;-20,18%;-1454;-2,44%
01/01/2025 0:00;2025;enero;Total;Almería CAP;1,91;33272;17380;17380;-990;-5,39%;-1776;-9,27%
01/01/2025 0:00;2025;enero;Fuera de España;Almería REST;4,13;20415;4938;4938;-324;-6,16%;-1977;-28,59%
01/01/2025 0:00;2025;enero;Total;Granada CAP;1,76;229349;130384;130384;1108;0,86%;-2293;-1,73%
01/01/2025 0:00;2025;enero;España;Almería CAP;1,75;20187;11528;11528;-524;-4,35%;-2527;-17,98%
01/01/2025 0:00;2025;enero;Fuera de España;Cádiz REST;2,95;71839;24314;24314;-2703;-10,00%;-2790;-10,29%
01/01/2025 0:00;2025;enero;Fuera de España;Andalucía;2,84;1295152;455600;455600;-16247;-3,44%;-2875;-0,63%
01/01/2025 0:00;2025;enero;España;Granada REST;2,04;84503;41443;41443;-9742;-19,03%;-3386;-7,55%
01/01/2025 0:00;2025;enero;Total;Sevilla CAP;1,98;458299;231334;231334;13812;6,35%;-3947;-1,68%
01/01/2025 0:00;2025;enero;España;Córdoba REST;1,65;11275;6822;6822;-1679;-19,75%;-4637;-40,47%
01/01/2025 0:00;2025;enero;Total;Córdoba REST;1,72;12765;7433;7433;-2030;-21,45%;-4648;-38,47%
01/01/2025 0:00;2025;enero;España;Granada CAP;1,77;122614;69371;69371;-1870;-2,62%;-6228;-8,24%
01/01/2025 0:00;2025;enero;España;Almería REST;2,54;37233;14664;14664;1510;11,48%;-7653;-34,29%
01/01/2025 0:00;2025;enero;España;Jaén;1,78;53904;30364;30364;3292;12,16%;-7722;-20,28%
01/01/2025 0:00;2025;enero;Fuera de España;Málaga CAP;2,35;145153;61755;61755;-4292;-6,50%;-8070;-11,56%
01/01/2025 0:00;2025;enero;Total;Málaga CAP;2;226526;113060;113060;-2210;-1,92%;-8095;-6,68%
01/01/2025 0:00;2025;enero;Total;Jaén;1,75;58021;33075;33075;2646;8,70%;-8190;-19,85%
02/01/2025 0:00;2025;enero;Fuera de España;Córdoba REST;;;;611;;;-623;-100,00%
02/01/2025 0:00;2025;enero;Fuera de España;Jaén;;;;2710;;;-3179;-100,00%
02/01/2025 0:00;2025;enero;Fuera de España;Almería CAP;;;;5852;;;-5101;-100,00%
02/01/2025 0:00;2025;enero;Fuera de España;Huelva;;;;4516;;;-5438;-100,00%
02/01/2025 0:00;2025;enero;Fuera de España;Cádiz CAP;;;;9334;;;-6365;-100,00%
02/01/2025 0:00;2025;enero;Fuera de España;Almería REST;;;;4938;;;-6915;-100,00%
03/01/2025 0:00;2025;enero;Fuera de España;Córdoba REST;;;;611;;;-623;-100,00%
03/01/2025 0:00;2025;enero;Fuera de España;Jaén;;;;2710;;;-3179;-100,00%
03/01/2025 0:00;2025;enero;Fuera de España;Almería CAP;;;;5852;;;-5101;-100,00%
03/01/2025 0:00;2025;enero;Fuera de España;Huelva;;;;4516;;;-5438;-100,00%
03/01/2025 0:00;2025;enero;Fuera de España;Cádiz CAP;;;;9334;;;-6365;-100,00%
03/01/2025 0:00;2025;enero;Fuera de España;Almería REST;;;;4938;;;-6915;-100,00%
04/01/2025 0:00;2025;enero;Fuera de España;Córdoba REST;;;;611;;;-623;-100,00%
04/01/2025 0:00;2025;enero;Fuera de España;Jaén;;;;2710;;;-3179;-100,00%
04/01/2025 0:00;2025;enero;Fuera de España;Almería CAP;;;;5852;;;-5101;-100,00%
04/01/2025 0:00;2025;enero;Fuera de España;Huelva;;;;4516;;;-5438;-100,00%
04/01/2025 0:00;2025;enero;Fuera de España;Cádiz CAP;;;;9334;;;-6365;-100,00%
04/01/2025 0:00;2025;enero;Fuera de España;Almería REST;;;;4938;;;-6915;-100,00%
05/01/2025 0:00;2025;enero;Fuera de España;Córdoba REST;;;;611;;;-623;-100,00%
05/01/2025 0:00;2025;enero;Fuera de España;Jaén;;;;2710;;;-3179;-100,00%
05/01/2025 0:00;2025;enero;Fuera de España;Almería CAP;;;;5852;;;-5101;-100,00%
05/01/2025 0:00;2025;enero;Fuera de España;Huelva;;;;4516;;;-5438;-100,00%
05/01/2025 0:00;2025;enero;Fuera de España;Cádiz CAP;;;;9334;;;-6365;-100,00%
05/01/2025 0:00;2025;enero;Fuera de España;Almería REST;;;;4938;;;-6915;-100,00%
06/01/2025 0:00;2025;enero;Fuera de España;Córdoba REST;;;;611;;;-623;-100,00%
06/01/2025 0:00;2025;enero;Fuera de España;Jaén;;;;2710;;;-3179;-100,00%
06/01/2025 0:00;2025;enero;Fuera de España;Almería CAP;;;;5852;;;-5101;-100,00%
06/01/2025 0:00;2025;enero;Fuera de España;Huelva;;;;4516;;;-5438;-100,00%
06/01/2025 0:00;2025;enero;Fuera de España;Cádiz CAP;;;;9334;;;-6365;-100,00%
06/01/2025 0:00;2025;enero;Fuera de España;Almería REST;;;;4938;;;-6915;-100,00%
07/01/2025 0:00;2025;enero;Fuera de España;Córdoba REST;;;;611;;;-623;-100,00%
07/01/2025 0:00;2025;enero;Fuera de España;Jaén;;;;2710;;;-3179;-100,00%
07/01/2025 0:00;2025;enero;Fuera de España;Almería CAP;;;;5852;;;-5101;-100,00%
07/01/2025 0:00;2025;enero;Fuera de España;Huelva;;;;4516;;;-5438;-100,00%
07/01/2025 0:00;2025;enero;Fuera de España;Cádiz CAP;;;;9334;;;-6365;-100,00%
07/01/2025 0:00;2025;enero;Fuera de España;Almería REST;;;;4938;;;-6915;-100,00%
08/01/2025 0:00;2025;enero;Fuera de España;Córdoba REST;;;;611;;;-623;-100,00%
08/01/2025 0:00;2025;enero;Fuera de España;Jaén;;;;2710;;;-3179;-100,00%
08/01/2025 0:00;2025;enero;Fuera de España;Almería CAP;;;;5852;;;-5101;-100,00%
08/01/2025 0:00;2025;enero;Fuera de España;Huelva;;;;4516;;;-5438;-100,00%
08/01/2025 0:00;2025;enero;Fuera de España;Cádiz CAP;;;;9334;;;-6365;-100,00%
08/01/2025 0:00;2025;enero;Fuera de España;Almería REST;;;;4938;;;-6915;-100,00%
09/01/2025 0:00;2025;enero;Fuera de España;Córdoba REST;;;;611;;;-623;-100,00%
09/01/2025 0:00;2025;enero;Fuera de España;Jaén;;;;2710;;;-3179;-100,00%
09/01/2025 0:00;2025;enero;Fuera de España;Almería CAP;;;;5852;;;-5101;-100,00%
09/01/2025 0:00;2025;enero;Fuera de España;Huelva;;;;4516;;;-5438;-100,00%
09/01/2025 0:00;2025;enero;Fuera de España;Cádiz CAP;;;;9334;;;-6365;-100,00%
09/01/2025 0:00;2025;enero;Fuera de España;Almería REST;;;;4938;;;-6915;-100,00%
10/01/2025 0:00;2025;enero;Fuera de España;Córdoba REST;;;;611;;;-623;-100,00%
10/01/2025 0:00;2025;enero;Fuera de España;Jaén;;;;2710;;;-3179;-100,00%
10/01/2025 0:00;2025;enero;Fuera de España;Almería CAP;;;;5852;;;-5101;-100,00%
10/01/2025 0:00;2025;enero;Fuera de España;Huelva;;;;4516;;;-5438;-100,00%
10/01/2025 0:00;2025;enero;Fuera de España;Cádiz CAP;;;;9334;;;-6365;-100,00%
10/01/2025 0:00;2025;enero;Fuera de España;Almería REST;;;;4938;;;-6915;-100,00%
11/01/2025 0:00;2025;enero;Fuera de España;Córdoba REST;;;;611;;;-623;-100,00%
11/01/2025 0:00;2025;enero;Fuera de España;Jaén;;;;2710;;;-3179;-100,00%
11/01/2025 0:00;2025;enero;Fuera de España;Almería CAP;;;;5852;;;-5101;-100,00%
11/01/2025 0:00;2025;enero;Fuera de España;Huelva;;;;4516;;;-5438;-100,00%
11/01/2025 0:00;2025;enero;Fuera de España;Cádiz CAP;;;;9334;;;-6365;-100,00%
11/01/2025 0:00;2025;enero;Fuera de España;Almería REST;;;;4938;;;-6915;-100,00%
12/01/2025 0:00;2025;enero;Fuera de España;Córdoba REST;;;;611;;;-623;-100,00%
12/01/2025 0:00;2025;enero;Fuera de España;Jaén;;;;2710;;;-3179;-100,00%
12/01/2025 0:00;2025;enero;Fuera de España;Almería CAP;;;;5852;;;-5101;-100,00%
12/01/2025 0:00;2025;enero;Fuera de España;Huelva;;;;4516;;;-5438;-100,00%
12/01/2025 0:00;2025;enero;Fuera de España;Cádiz CAP;;;;9334;;;-6365;-100,00%
12/01/2025 0:00;2025;enero;Fuera de España;Almería REST;;;;4938;;;-6915;-100,00%
13/01/2025 0:00;2025;enero;Fuera de España;Córdoba REST;;;;611;;;-623;-100,00%
13/01/2025 0:00;2025;enero;Fuera de España;Jaén;;;;2710;;;-3179;-100,00%
13/01/2025 0:00;2025;enero;Fuera de España;Almería CAP;;;;5852;;;-5101;-100,00%
13/01/2025 0:00;2025;enero;Fuera de España;Huelva;;;;4516;;;-5438;-100,00%
13/01/2025 0:00;2025;enero;Fuera de España;Cádiz CAP;;;;9334;;;-6365;-100,00%
13/01/2025 0:00;2025;enero;Fuera de España;Almería REST;;;;4938;;;-6915;-100,00%
14/01/2025 0:00;2025;enero;Fuera de España;Córdoba REST;;;;611;;;-623;-100,00%
14/01/2025 0:00;2025;enero;Fuera de España;Jaén;;;;2710;;;-3179;-100,00%
14/01/2025 0:00;2025;enero;Fuera de España;Almería CAP;;;;5852;;;-5101;-100,00%
14/01/2025 0:00;2025;enero;Fuera de España;Huelva;;;;4516;;;-5438;-100,00%
14/01/2025 0:00;2025;enero;Fuera de España;Cádiz CAP;;;;9334;;;-6365;-100,00%
14/01/2025 0:00;2025;enero;Fuera de España;Almería REST;;;;4938;;;-6915;-100,00%
15/01/2025 0:00;2025;enero;Fuera de España;Córdoba REST;;;;611;;;-623;-100,00%
15/01/2025 0:00;2025;enero;Fuera de España;Jaén;;;;2710;;;-3179;-100,00%
15/01/2025 0:00;2025;enero;Fuera de España;Almería CAP;;;;5852;;;-5101;-100,00%
15/01/2025 0:00;2025;enero;Fuera de España;Huelva;;;;4516;;;-5438;-100,00%
15/01/2025 0:00;2025;enero;Fuera de España;Cádiz CAP;;;;9334;;;-6365;-100,00%
15/01/2025 0:00;2025;enero;Fuera de España;Almería REST;;;;4938;;;-6915;-100,00%
16/01/2025 0:00;2025;enero;Fuera de España;Córdoba REST;;;;611;;;-623;-100,00%
16/01/2025 0:00;2025;enero;Fuera de España;Jaén;;;;2710;;;-3179;-100,00%
16/01/2025 0:00;2025;enero;Fuera de España;Almería CAP;;;;5852;;;-5101;-100,00%
16/01/2025 0:00;2025;enero;Fuera de España;Huelva;;;;4516;;;-5438;-100,00%
16/01/2025 0:00;2025;enero;Fuera de España;Cádiz CAP;;;;9334;;;-6365;-100,00%
16/01/2025 0:00;2025;enero;Fuera de España;Almería REST;;;;4938;;;-6915;-100,00%
17/01/2025 0:00;2025;enero;Fuera de España;Córdoba REST;;;;611;;;-623;-100,00%
17/01/2025 0:00;2025;enero;Fuera de España;Jaén;;;;2710;;;-3179;-100,00%
17/01/2025 0:00;2025;enero;Fuera de España;Almería CAP;;;;5852;;;-5101;-100,00%
17/01/2025 0:00;2025;enero;Fuera de España;Huelva;;;;4516;;;-5438;-100,00%
17/01/2025 0:00;2025;enero;Fuera de España;Cádiz CAP;;;;9334;;;-6365;-100,00%
17/01/2025 0:00;2025;enero;Fuera de España;Almería REST;;;;4938;;;-6915;-100,00%
18/01/2025 0:00;2025;enero;Fuera de España;Córdoba REST;;;;611;;;-623;-100,00%
18/01/2025 0:00;2025;enero;Fuera de España;Jaén;;;;2710;;;-3179;-100,00%
18/01/2025 0:00;2025;enero;Fuera de España;Almería CAP;;;;5852;;;-5101;-100,00%
18/01/2025 0:00;2025;enero;Fuera de España;Huelva;;;;4516;;;-5438;-100,00%
18/01/2025 0:00;2025;enero;Fuera de España;Cádiz CAP;;;;9334;;;-6365;-100,00%
18/01/2025 0:00;2025;enero;Fuera de España;Almería REST;;;;4938;;;-6915;-100,00%
19/01/2025 0:00;2025;enero;Fuera de España;Córdoba REST;;;;611;;;-623;-100,00%
19/01/2025 0:00;2025;enero;Fuera de España;Jaén;;;;2710;;;-3179;-100,00%
19/01/2025 0:00;2025;enero;Fuera de España;Almería CAP;;;;5852;;;-5101;-100,00%
19/01/2025 0:00;2025;enero;Fuera de España;Huelva;;;;4516;;;-5438;-100,00%
19/01/2025 0:00;2025;enero;Fuera de España;Cádiz CAP;;;;9334;;;-6365;-100,00%
19/01/2025 0:00;2025;enero;Fuera de España;Almería REST;;;;4938;;;-6915;-100,00%
20/01/2025 0:00;2025;enero;Fuera de España;Córdoba REST;;;;611;;;-623;-100,00%
20/01/2025 0:00;2025;enero;Fuera de España;Jaén;;;;2710;;;-3179;-100,00%
20/01/2025 0:00;2025;enero;Fuera de España;Almería CAP;;;;5852;;;-5101;-100,00%
20/01/2025 0:00;2025;enero;Fuera de España;Huelva;;;;4516;;;-5438;-100,00%
20/01/2025 0:00;2025;enero;Fuera de España;Cádiz CAP;;;;9334;;;-6365;-100,00%
20/01/2025 0:00;2025;enero;Fuera de España;Almería REST;;;;4938;;;-6915;-100,00%
21/01/2025 0:00;2025;enero;Fuera de España;Córdoba REST;;;;611;;;-623;-100,00%
21/01/2025 0:00;2025;enero;Fuera de España;Jaén;;;;2710;;;-3179;-100,00%
21/01/2025 0:00;2025;enero;Fuera de España;Almería CAP;;;;5852;;;-5101;-100,00%
21/01/2025 0:00;2025;enero;Fuera de España;Huelva;;;;4516;;;-5438;-100,00%
21/01/2025 0:00;2025;enero;Fuera de España;Cádiz CAP;;;;9334;;;-6365;-100,00%
21/01/2025 0:00;2025;enero;Fuera de España;Almería REST;;;;4938;;;-6915;-100,00%
22/01/2025 0:00;2025;enero;Fuera de España;Córdoba REST;;;;611;;;-623;-100,00%
22/01/2025 0:00;2025;enero;Fuera de España;Jaén;;;;2710;;;-3179;-100,00%
22/01/2025 0:00;2025;enero;Fuera de España;Almería CAP;;;;5852;;;-5101;-100,00%
22/01/2025 0:00;2025;enero;Fuera de España;Huelva;;;;4516;;;-5438;-100,00%
22/01/2025 0:00;2025;enero;Fuera de España;Cádiz CAP;;;;9334;;;-6365;-100,00%
22/01/2025 0:00;2025;enero;Fuera de España;Almería REST;;;;4938;;;-6915;-100,00%
23/01/2025 0:00;2025;enero;Fuera de España;Córdoba REST;;;;611;;;-623;-100,00%
23/01/2025 0:00;2025;enero;Fuera de España;Jaén;;;;2710;;;-3179;-100,00%
23/01/2025 0:00;2025;enero;Fuera de España;Almería CAP;;;;5852;;;-5101;-100,00%
23/01/2025 0:00;2025;enero;Fuera de España;Huelva;;;;4516;;;-5438;-100,00%
23/01/2025 0:00;2025;enero;Fuera de España;Cádiz CAP;;;;9334;;;-6365;-100,00%
23/01/2025 0:00;2025;enero;Fuera de España;Almería REST;;;;4938;;;-6915;-100,00%
24/01/2025 0:00;2025;enero;Fuera de España;Córdoba REST;;;;611;;;-623;-100,00%
24/01/2025 0:00;2025;enero;Fuera de España;Jaén;;;;2710;;;-3179;-100,00%
24/01/2025 0:00;2025;enero;Fuera de España;Almería CAP;;;;5852;;;-5101;-100,00%
24/01/2025 0:00;2025;enero;Fuera de España;Huelva;;;;4516;;;-5438;-100,00%
24/01/2025 0:00;2025;enero;Fuera de España;Cádiz CAP;;;;9334;;;-6365;-100,00%
24/01/2025 0:00;2025;enero;Fuera de España;Almería REST;;;;4938;;;-6915;-100,00%
25/01/2025 0:00;2025;enero;Fuera de España;Córdoba REST;;;;611;;;-623;-100,00%
25/01/2025 0:00;2025;enero;Fuera de España;Jaén;;;;2710;;;-3179;-100,00%
25/01/2025 0:00;2025;enero;Fuera de España;Almería CAP;;;;5852;;;-5101;-100,00%
25/01/2025 0:00;2025;enero;Fuera de España;Huelva;;;;4516;;;-5438;-100,00%
25/01/2025 0:00;2025;enero;Fuera de España;Cádiz CAP;;;;9334;;;-6365;-100,00%
25/01/2025 0:00;2025;enero;Fuera de España;Almería REST;;;;4938;;;-6915;-100,00%
26/01/2025 0:00;2025;enero;Fuera de España;Córdoba REST;;;;611;;;-623;-100,00%
26/01/2025 0:00;2025;enero;Fuera de España;Jaén;;;;2710;;;-3179;-100,00%
26/01/2025 0:00;2025;enero;Fuera de España;Almería CAP;;;;5852;;;-5101;-100,00%
26/01/2025 0:00;2025;enero;Fuera de España;Huelva;;;;4516;;;-5438;-100,00%
26/01/2025 0:00;2025;enero;Fuera de España;Cádiz CAP;;;;9334;;;-6365;-100,00%
26/01/2025 0:00;2025;enero;Fuera de España;Almería REST;;;;4938;;;-6915;-100,00%
27/01/2025 0:00;2025;enero;Fuera de España;Córdoba REST;;;;611;;;-623;-100,00%
27/01/2025 0:00;2025;enero;Fuera de España;Jaén;;;;2710;;;-3179;-100,00%
27/01/2025 0:00;2025;enero;Fuera de España;Almería CAP;;;;5852;;;-5101;-100,00%
27/01/2025 0:00;2025;enero;Fuera de España;Huelva;;;;4516;;;-5438;-100,00%
27/01/2025 0:00;2025;enero;Fuera de España;Cádiz CAP;;;;9334;;;-6365;-100,00%
27/01/2025 0:00;2025;enero;Fuera de España;Almería REST;;;;4938;;;-6915;-100,00%
28/01/2025 0:00;2025;enero;Fuera de España;Córdoba REST;;;;611;;;-623;-100,00%
28/01/2025 0:00;2025;enero;Fuera de España;Jaén;;;;2710;;;-3179;-100,00%
28/01/2025 0:00;2025;enero;Fuera de España;Almería CAP;;;;5852;;;-5101;-100,00%
28/01/2025 0:00;2025;enero;Fuera de España;Huelva;;;;4516;;;-5438;-100,00%
28/01/2025 0:00;2025;enero;Fuera de España;Cádiz CAP;;;;9334;;;-6365;-100,00%
28/01/2025 0:00;2025;enero;Fuera de España;Almería REST;;;;4938;;;-6915;-100,00%
29/01/2025 0:00;2025;enero;Fuera de España;Córdoba REST;;;;611;;;-623;-100,00%
29/01/2025 0:00;2025;enero;Fuera de España;Jaén;;;;2710;;;-3179;-100,00%
29/01/2025 0:00;2025;enero;Fuera de España;Almería CAP;;;;5852;;;-5101;-100,00%
29/01/2025 0:00;2025;enero;Fuera de España;Huelva;;;;4516;;;-5438;-100,00%
29/01/2025 0:00;2025;enero;Fuera de España;Cádiz CAP;;;;9334;;;-6365;-100,00%
29/01/2025 0:00;2025;enero;Fuera de España;Almería REST;;;;4938;;;-6915;-100,00%
30/01/2025 0:00;2025;enero;Fuera de España;Córdoba REST;;;;611;;;-623;-100,00%
